-0.010063111782073975,0.0034773349761963446,1.2137399608036503e-05,-0.005362898111343384,0.012083381414413508,-0.006496114656329197,-0.0049060881137847345,0.016984283924102783,-0.0126872360706329,-0.003788471221923828,0.020995467901229914,-0.017494533210992792,-0.011392533779144287,0.020488023757934626,-0.022984694689512294,-0.010717719793319702,0.013596594333648737,-0.0068413959816098005,-0.013580203056335505,0.014298230409622137,-0.011787246912717798,-0.01585996150970459,0.0184158384799957,-0.0170606970787048,-0.01862147450447088,0.0220503360033035,-0.020831391215324402,-0.01091107726097107,0.010574102401733398,-0.008101679384708401,-0.014013200998306274,0.013114929199218806,-0.015279855579137799,-0.015840947628021185,0.015415057539939797,-0.0225543119013309,-0.016797631978988592,0.020149484276771518,-0.026996493339538602,-0.010062187910080012,0.009139418601989746,-0.009697943925857499,-0.012479215860366821,0.011455416679382296,-0.011654824018478397,-0.014736533164978027,0.012633502483367892,-0.017714366316795405,-0.016998231410980225,0.014717802405357305,-0.0227099694311619,-0.007977724075317383,0.007910728454589788,-0.0118690636008978,-0.008862435817718506,0.00622564554214472,-0.0115433596074581,-0.01071652770042425,0.005654543638229398,-0.013366278260946302,-0.012291878461837769,0.007085621356964084,-0.017219804227352198,
0.002366364002227783,-0.012013763189315851,-1.799031815608032e-05,0.0022767782211304266,-0.015635997056961115,0.0054244492202997,0.0012122094631195068,-0.016497433185577393,0.008653368800878497,-0.0010764598846436102,-0.016652613878250178,0.010145843029022196,0.002331972122192383,-0.01756986975669861,0.012826632708311095,0.002135396003723089,-0.010143101215362604,0.0052900100126862006,0.0014988780021668036,-0.009693920612335205,0.008202761411666898,-0.0003489851951598566,-0.011162355542182895,0.009803351014852503,-0.001415491104125921,-0.013961344957351712,0.008053988218307502,0.00186079740524292,-0.008271664381027222,0.004885431379079801,-0.0006533563137053888,-0.006081223487854004,0.007328510284423901,-0.0030808448791503906,-0.004724353551864596,0.009221334010362597,-0.004976719617843628,-0.006695464253425598,0.009366769343614599,0.002461701631546076,-0.009219169616699219,0.004644848406314801,-0.0002747178077697754,-0.008017897605895996,0.006462197750806798,-0.002935349941253662,-0.007005378603935297,0.009205613285303102,-0.004071384668350164,-0.0069561451673507135,0.012867625802755404,0.0031932592391967773,-0.011356025934219305,0.005139393731951703,0.0011075139045715332,-0.009831666946411105,0.0066806599497795036,-0.0005651116371154785,-0.00913909077644351,0.0071928165853023945,-0.001529693603515625,-0.009634345769882202,0.00998982042074209,
-0.0054659247398376465,-0.017511636018753052,-9.710289305076003e-06,-0.005304396152496393,-0.019151866436004583,0.009041493758559296,-0.0018521547317504883,-0.025707870721817017,0.014952365309000001,0.0009729266166687012,-0.03152120113372803,0.0204774253070355,-0.00033548474311828613,-0.029769003391265925,0.023091770708561,0.0006256401538848877,-0.020468711853027288,0.0091669745743275,0.0012486577033996027,-0.02369922399520874,0.011175256222486503,0.0012267827987670898,-0.0260933190584183,0.013174876570701592,0.0012950301170349121,-0.02763302624225611,0.017197094857692795,0.0013651847839356024,-0.020513415336608887,0.007968978956341799,0.005617558956146185,-0.024636611342430115,0.013441585004329598,0.0060984790325164795,-0.02694250643253321,0.019623782485723495,0.005417555570602417,-0.026159688830375616,0.025976922363042797,0.0023043751716613214,-0.019309490919113104,0.006896527484059396,0.006808668375015314,-0.023838907480239896,0.010650072246789898,0.007684677839279175,-0.024762824177742004,0.016193557530641597,0.007470875978469793,-0.023691534996032687,0.020266406238078988,0.001910865306854248,-0.016750097274780273,0.0064200088381766995,0.0064258575439453125,-0.018161803483962985,0.007598154246807098,0.007354438304901123,-0.018273174762725886,0.00813402235507961,0.007183939218521118,-0.017474830150604193,0.010624021291732802,
0.004695236682891846,-0.02781236171722412,-1.6760635844548233e-05,0.001357346773147583,-0.030682027339935303,0.00012600794434540485,-0.0025376081466674805,-0.03459605574607849,0.006008073687553406,-0.005562573671340887,-0.03921976685523987,0.0101090371608734,-0.012018799781799316,-0.043512582778930664,0.015298023819923401,0.0109930038452149,-0.0346737802028656,0.012626467272639295,0.012130558490753174,-0.03231057524681086,0.013384900987148299,0.01084589958190918,-0.03029003739356989,0.013363510370254503,0.006787985563278198,-0.03463378548622137,0.013447694480419103,0.012143909931182861,-0.03389638662338251,0.0123565196990967,0.010974973440170288,-0.029606610536575373,0.018398270010948195,0.00990942120552063,-0.0278115123510361,0.0216291472315788,0.0056388080120086115,-0.03571496903896329,0.023807995021343203,0.010825634002685602,-0.0333982408046723,0.011998940259218202,0.007119029760360662,-0.03226345777511591,0.01724888011813161,0.005183696746826116,-0.033968985080718994,0.018282920122146606,0.0007572472095490057,-0.0447886288166047,0.019070729613304208,0.009592950344085693,-0.03267654776573181,0.012308746576309197,0.006139516830444336,-0.03193426132202154,0.014828976243734401,0.006409108638763483,-0.03186929225921631,0.018260344862937997,0.004374593496322687,-0.0376585125923157,0.0216389447450637,
0.5371465682983398,0.4780842661857605,-2.3498572772950865e-05,0.4934549629688263,0.4886996746063232,-0.0367657393217086,0.456669807434082,0.4625409841537475,-0.0631595477461814,0.4382196962833404,0.4286979138851166,-0.0876500532031059,0.4271533489227295,0.3980386555194855,-0.1110040619969368,0.4415235519409179,0.3728869259357452,-0.0406334027647972,0.411604106426239,0.3204146325588226,-0.0606156587600708,0.3970199823379516,0.2891917526721954,-0.0758745297789573,0.3868634700775146,0.268809050321579,-0.0867020040750503,0.4617869853973388,0.3511801660060882,-0.0410233587026596,0.4351852238178253,0.2869347929954529,-0.0633490085601806,0.4202175140380859,0.2478304505348205,-0.0890135690569877,0.4108913838863373,0.2227936387062072,-0.1081289425492286,0.4862565696239471,0.3438071608543396,-0.0448653921484947,0.4657962918281555,0.2840461134910583,-0.0641063153743743,0.4533856511116028,0.2473437786102295,-0.0902513042092323,0.4437492489814758,0.2244391143321991,-0.1122426465153694,0.5153390765190125,0.3451188206672668,-0.0528671629726886,0.5026289224624634,0.2947748005390167,-0.0707344114780426,0.4909794926643371,0.2641855776309967,-0.0917641371488571,0.4798977375030517,0.2422513663768768,-0.1120504289865493,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
